Card Title,URL,Price,Key
2017 Donruss Rated Rookie Patrick Mahomes II #327 PSA 10 Gem Mint,https://www.ebay.com/itm/2017-Donruss-Rated-Rookie-Patrick-Mahomes-II-327-PSA-10-Gem-Mint/313238538525?hash=item48ee78c91d:g:ngUAAOSwbuFfc8bu,"$1,175.00",Mahommes_PSA_10
2017 Panini Donruss #327 Patrick Mahomes II Chiefs RC Rated Rookie PSA 10 Gem,https://www.ebay.com/itm/2017-Panini-Donruss-327-Patrick-Mahomes-II-Chiefs-RC-Rated-Rookie-PSA-10-Gem/383855028871?hash=item595f8aea87:g:UVcAAOSwevBf1Qug,"$1,025.00",Mahommes_PSA_10
2017 Panini Donruss #327 Patrick Mahomes II Chiefs RC Rated Rookie PSA 10 Gem,https://www.ebay.com/itm/2017-Panini-Donruss-327-Patrick-Mahomes-II-Chiefs-RC-Rated-Rookie-PSA-10-Gem/353291895994?hash=item5241d684ba:g:hlUAAOSw8XRfvbgD,$935.00,Mahommes_PSA_10
Patrick Mahomes II RC 2017 Panini Donruss #327 Rated Rookie Card RC PSA 10 GEM,https://www.ebay.com/itm/Patrick-Mahomes-II-RC-2017-Panini-Donruss-327-Rated-Rookie-Card-RC-PSA-10-GEM/174541856017?hash=item28a3815d11:g:sGAAAOSwGCxfp6Ug,"$1,200.00",Mahommes_PSA_10
PSA 10 RC Patrick Mahomes II 2017 Donruss Rated Rookie #327 The Original Gem QTY,https://www.ebay.com/itm/PSA-10-RC-Patrick-Mahomes-II-2017-Donruss-Rated-Rookie-327-The-Original-Gem-QTY/184436920553?hash=item2af14c10e9:g:pjkAAOSwiydfh2iu,"$1,995.00",Mahommes_PSA_10
Patrick Mahomes II 2017 Donruss Rated Rookie #327 PSA 10 GEM MINT,https://www.ebay.com/itm/Patrick-Mahomes-II-2017-Donruss-Rated-Rookie-327-PSA-10-GEM-MINT/114550901138?hash=item1aabc40992:g:MwcAAOSw9fFfxaOD,"$1,075.00",Mahommes_PSA_10
🔥🔥2017 Patrick Mahomes Donruss Rated Rookie PSA 10 Gem Mint 🔥🔥,https://www.ebay.com/itm/2017-Patrick-Mahomes-Donruss-Rated-Rookie-PSA-10-Gem-Mint/174541481811?hash=item28a37ba753:g:F6QAAOSw2mhfxnMv,"$1,175.64",Mahommes_PSA_10
Patrick Mahomes 2017 Donruss Rated Rookie GMA 10 Kansas City Chiefs PSA 10?,https://www.ebay.com/itm/Patrick-Mahomes-2017-Donruss-Rated-Rookie-GMA-10-Kansas-City-Chiefs-PSA-10/293796232084?hash=item44679ebb94:g:CJYAAOSw5XBfkir2,$409.95,Mahommes_PSA_10
🏈⚡2017 PANINI DONRUSS Patrick Mahomes II #327 RATED ROOKIE RC PSA 10 GEM MT⚡🏈,https://www.ebay.com/itm/2017-PANINI-DONRUSS-Patrick-Mahomes-II-327-RATED-ROOKIE-RC-PSA-10-GEM-MT/313312386700?hash=item48f2df9e8c:g:ST4AAOSwa6Jfusw5,$940.00,Mahommes_PSA_10
🏈🏈🔥2017 PANINI DONRUSS Patrick Mahomes #327 RATED ROOKIE RC PSA 10🔥🏈🏈,https://www.ebay.com/itm/2017-PANINI-DONRUSS-Patrick-Mahomes-327-RATED-ROOKIE-RC-PSA-10/164534658228?hash=item264f07a4b4:g:OlsAAOSwiRNfXj57,"$1,099.99",Mahommes_PSA_10
2017 Donruss Patrick Mahomes PSA 10 GEM MINT Rated Rookie #327,https://www.ebay.com/itm/2017-Donruss-Patrick-Mahomes-PSA-10-GEM-MINT-Rated-Rookie-327/184413046565?hash=item2aefdfc725:g:lqMAAOSwYkxfQEs6,$999.00,Mahommes_PSA_10
Patrick Mahomes 2017 Panini Donruss Rated Rookie RC PSA 10 GEM MINT *MVP* Chiefs,https://www.ebay.com/itm/Patrick-Mahomes-2017-Panini-Donruss-Rated-Rookie-RC-PSA-10-GEM-MINT-MVP-Chiefs/333803774782?hash=item4db841633e:g:MOAAAOSwfixfwC~M,$899.00,Mahommes_PSA_10
Patrick Mahomes 2017 Panini Donruss Rated Rookie RC PSA 10 GEM MINT *MVP* Chiefs,https://www.ebay.com/itm/Patrick-Mahomes-2017-Panini-Donruss-Rated-Rookie-RC-PSA-10-GEM-MINT-MVP-Chiefs/333800777951?hash=item4db813a8df:g:YdMAAOSwBlhflzhH,$899.00,Mahommes_PSA_10
2017 Donruss Patrick Mahomes ll Rated Rookie PSA10 Ready? Kansas City Chiefs HOT,https://www.ebay.com/itm/2017-Donruss-Patrick-Mahomes-ll-Rated-Rookie-PSA10-Ready-Kansas-City-Chiefs-HOT/363188914053?hash=item548fbf0785:g:dTcAAOSwFdNfuJo~,$235.00,Mahommes_PSA_10
Patrick Mahomes 2017 Panini Donruss Rated Rookie RC PSA 10 GEM MINT *MVP* Chiefs,https://www.ebay.com/itm/Patrick-Mahomes-2017-Panini-Donruss-Rated-Rookie-RC-PSA-10-GEM-MINT-MVP-Chiefs/333793814355?hash=item4db7a96753:g:YdMAAOSwBlhflzhH,$899.00,Mahommes_PSA_10
Patrick Mahomes II RC 2017 Panini Donruss #327 Rated Rookie Card RC PSA 10 GEM,https://www.ebay.com/itm/Patrick-Mahomes-II-RC-2017-Panini-Donruss-327-Rated-Rookie-Card-RC-PSA-10-GEM/174528113560?hash=item28a2afab98:g:sGAAAOSwGCxfp6Ug,$996.00,Mahommes_PSA_10
2017 Panini Donruss Patrick Mahomes Rated Rookie Easy Psa 10 Non Auto,https://www.ebay.com/itm/2017-Panini-Donruss-Patrick-Mahomes-Rated-Rookie-Easy-Psa-10-Non-Auto/402567960843?hash=item5dbaeb990b:g:GacAAOSwjJdftL7Q,$197.50,Mahommes_PSA_10
Patrick Mahomes 2017 Donruss NFL Rated Rookie #327 Psa 10????,https://www.ebay.com/itm/Patrick-Mahomes-2017-Donruss-NFL-Rated-Rookie-327-Psa-10/402571820717?hash=item5dbb267ead:g:ak0AAOSwoShfubBb,$150.00,Mahommes_PSA_10
🏈⚡2017 PANINI DONRUSS Patrick Mahomes II #327 RATED ROOKIE RC PSA 10 GEM MT⚡🏈,https://www.ebay.com/itm/2017-PANINI-DONRUSS-Patrick-Mahomes-II-327-RATED-ROOKIE-RC-PSA-10-GEM-MT/383784362009?hash=item595b54a019:g:OqoAAOSwVFhfmXsm,$899.00,Mahommes_PSA_10
Patrick Mahomes II RC 2017 Panini Donruss #327 Rated Rookie Card RC PSA 10 GEM,https://www.ebay.com/itm/Patrick-Mahomes-II-RC-2017-Panini-Donruss-327-Rated-Rookie-Card-RC-PSA-10-GEM/174510035326?hash=item28a19bd17e:g:sGAAAOSwGCxfp6Ug,$996.00,Mahommes_PSA_10
Patrick Mahomes 2017 Donruss Rated Rookie GMA 10 Kansas City Chiefs PSA 10?,https://www.ebay.com/itm/Patrick-Mahomes-2017-Donruss-Rated-Rookie-GMA-10-Kansas-City-Chiefs-PSA-10/264910395679?hash=item3dade3d91f:g:QvwAAOSwAf5fcf4L,$319.00,Mahommes_PSA_10
2017 patrick mahomes donruss rated rookie psa10?,https://www.ebay.com/itm/2017-patrick-mahomes-donruss-rated-rookie-psa10/154200955035?hash=item23e717d89b:g:W~MAAOSw8StfqD7H,$158.00,Mahommes_PSA_10
2017 Donruss Rated Rookie Patrick Mahomes Gem MT 10 PSA 10 ?,https://www.ebay.com/itm/2017-Donruss-Rated-Rookie-Patrick-Mahomes-Gem-MT-10-PSA-10/402517321673?hash=item5db7e6e7c9:g:YrgAAOSw3ZFfmEGt,$349.99,Mahommes_PSA_10
2017 Panini Donruss Rated Rookies Patrick Mahomes II #327 PSA 10 Rookie GEM MINT,https://www.ebay.com/itm/2017-Panini-Donruss-Rated-Rookies-Patrick-Mahomes-II-327-PSA-10-Rookie-GEM-MINT/233772163188?hash=item366de82074:g:BosAAOSwFHBfphkj,$692.00,Mahommes_PSA_10
PSA 10 RC Patrick Mahomes II 2017 Donruss Rated Rookie #327 Gem Mint,https://www.ebay.com/itm/PSA-10-RC-Patrick-Mahomes-II-2017-Donruss-Rated-Rookie-327-Gem-Mint/303759847777?hash=item46b97f7161:g:qHMAAOSw5T5fqWu~,$855.00,Mahommes_PSA_10
PSA 10 RC Patrick Mahomes II 2017 Donruss Rated Rookie #327 Gem Mint,https://www.ebay.com/itm/PSA-10-RC-Patrick-Mahomes-II-2017-Donruss-Rated-Rookie-327-Gem-Mint/264937332957?hash=item3daf7ee0dd:g:5EIAAOSwunJfryr2,$475.00,Mahommes_PSA_10
2017 Donruss Rated Rookie Patrick Mahomes Psa 10 Chiefs,https://www.ebay.com/itm/2017-Donruss-Rated-Rookie-Patrick-Mahomes-Psa-10-Chiefs/284068741391?hash=item4223d1010f:g:rL0AAOSwMFhfo2Q0,$880.00,Mahommes_PSA_10
2017 donruss patrick mahomes rated rookie psa 10 CHIEFS!!!!,https://www.ebay.com/itm/2017-donruss-patrick-mahomes-rated-rookie-psa-10-CHIEFS/293817709556?hash=item4468e673f4:g:2QAAAOSw-AlfmOl4,$173.50,Mahommes_PSA_10
2017 PANINI DONRUSS Patrick Mahomes II #327 RATED ROOKIE RC PSA 10 GEM MT,https://www.ebay.com/itm/2017-PANINI-DONRUSS-Patrick-Mahomes-II-327-RATED-ROOKIE-RC-PSA-10-GEM-MT/203175010286?hash=item2f4e2c9fee:g:WMAAAOSwmhtfn14j,$800.00,Mahommes_PSA_10
2017 PANINI DONRUSS Patrick Mahomes II #327 RATED ROOKIE RC PSA 10 GEM MT,https://www.ebay.com/itm/2017-PANINI-DONRUSS-Patrick-Mahomes-II-327-RATED-ROOKIE-RC-PSA-10-GEM-MT/203170399008?hash=item2f4de64320:g:WMAAAOSwmhtfn14j,$800.00,Mahommes_PSA_10
2017 Panini Donruss Rated Rookie PATRICK MAHOMES RC #327 Rookie PSA 10 ?,https://www.ebay.com/itm/2017-Panini-Donruss-Rated-Rookie-PATRICK-MAHOMES-RC-327-Rookie-PSA-10/124426931348?hash=item1cf86c4c94:g:6ToAAOSwcSxfpNhe,$175.00,Mahommes_PSA_10
