Card Title,URL,Price,Key
2015 YOUNG GUNS #201 CONNOR McDAVID PSA 10 NICE! $10 tracked S&H canada/usa,https://www.ebay.com/itm/2015-YOUNG-GUNS-201-CONNOR-McDAVID-PSA-10-NICE-10-tracked-S-H-canada-usa/124513548460?hash=item1cfd95f8ac:g:6cQAAOSwXfJf8yWk,"$2,550.00",McDavid_PSA_10
2015-16 Upper Deck Young Guns CONNOR MCDAVID #201 RC PSA 10 EDMONTON OILERS,https://www.ebay.com/itm/2015-16-Upper-Deck-Young-Guns-CONNOR-MCDAVID-201-RC-PSA-10-EDMONTON-OILERS/114611834298?hash=item1aaf65cdba:g:uQ4AAOSwaPFf8mqA,"$2,125.00",McDavid_PSA_10
2015 UD Canvas Connor McDavid/Virtanen Young Guns Rookie PSA 10,https://www.ebay.com/itm/2015-UD-Canvas-Connor-McDavid-Virtanen-Young-Guns-Rookie-PSA-10/254831179809?hash=item3b551f3821:g:20YAAOSwymlf-2K-,$99.99,McDavid_PSA_10
15-16 UD Series 2 Hockey Young Guns Canvas C211 Connor McDavid PSA 10,https://www.ebay.com/itm/15-16-UD-Series-2-Hockey-Young-Guns-Canvas-C211-Connor-McDavid-PSA-10/324446868217?hash=item4b8a8a52f9:g:VXQAAOSwYaNf3hct,$999.95,McDavid_PSA_10
2015 Upper Deck Young Guns Connor McDavid Rookie PSA 10 GEM MT,https://www.ebay.com/itm/2015-Upper-Deck-Young-Guns-Connor-McDavid-Rookie-PSA-10-GEM-MT/203236580837?hash=item2f51d81de5:g:DOsAAOSwqqdf8NDO,"$2,585.62",McDavid_PSA_10
15-16 Upper Deck Young Guns Canvas CONNOR MCDAVID PSA 10,https://www.ebay.com/itm/15-16-Upper-Deck-Young-Guns-Canvas-CONNOR-MCDAVID-PSA-10/133631336699?hash=item1f1d0c60fb:g:KLoAAOSwACpf72dy,$881.73,McDavid_PSA_10
Connor Mcdavid Young Guns PSA 10 And Autographed Jersey W/ Upper Deck COA,https://www.ebay.com/itm/Connor-Mcdavid-Young-Guns-PSA-10-And-Autographed-Jersey-W-Upper-Deck-COA/184613280274?hash=item2afbcf1a12:g:JQ4AAOSwt35f-O8p,"$3,135.04",McDavid_PSA_10
15-16 UD Series 2 Hockey Young Guns Canvas C211 Connor McDavid PSA 10,https://www.ebay.com/itm/15-16-UD-Series-2-Hockey-Young-Guns-Canvas-C211-Connor-McDavid-PSA-10/224285420690?hash=item343873ec92:g:VXQAAOSwYaNf3hct,$999.95,McDavid_PSA_10
18-19 UD Series 1 Hockey Young Guns 248 Elias Pettersson PSA 10,https://www.ebay.com/itm/18-19-UD-Series-1-Hockey-Young-Guns-248-Elias-Pettersson-PSA-10/224299763422?hash=item34394ec6de:g:Jg8AAOSwRIJf7ehC,$379.99,McDavid_PSA_10
2015 Upper Deck Young Guns Connor McDavid Rookie PSA 10 GEM MT,https://www.ebay.com/itm/2015-Upper-Deck-Young-Guns-Connor-McDavid-Rookie-PSA-10-GEM-MT/393086558910?hash=item5b85c8e2be:g:cf4AAOSwK6Vf9kFM,"$2,351.28",McDavid_PSA_10
2015 UPPER DECK YOUNG GUNS CONNOR MCDAVID PSA 10,https://www.ebay.com/itm/2015-UPPER-DECK-YOUNG-GUNS-CONNOR-MCDAVID-PSA-10/184610892992?hash=item2afbaaacc0:g:pdwAAOSw8l1f9nzh,"$2,419.47",McDavid_PSA_10
CONNOR McDAVID SAM BENNETT 2015-16 Upper Deck Young Guns Checklist PSA 10 Rookie,https://www.ebay.com/itm/CONNOR-McDAVID-SAM-BENNETT-2015-16-Upper-Deck-Young-Guns-Checklist-PSA-10-Rookie/353306416733?hash=item5242b4165d:g:UvUAAOSw0eBfyvUI,$99.95,McDavid_PSA_10
"2015-16 UPPER DECK CONNOR MCDAVID YOUNG GUNS JUMBO RC,POSSIBLE PSA 10,MINT,GEM!",https://www.ebay.com/itm/2015-16-UPPER-DECK-CONNOR-MCDAVID-YOUNG-GUNS-JUMBO-RC-POSSIBLE-PSA-10-MINT-GEM/324439873325?hash=item4b8a1f972d:g:sqYAAOSwyoNf8SF1,$997.00,McDavid_PSA_10
2015 Upper Deck Young Guns Connor McDavid PSA 10 Gemt Mint RC,https://www.ebay.com/itm/2015-Upper-Deck-Young-Guns-Connor-McDavid-PSA-10-Gemt-Mint-RC/184606937430?hash=item2afb6e5156:g:dn8AAOSwH-Bf8j01,"$2,000.00",McDavid_PSA_10
2015 YOUNG GUNS #201 CONNOR McDAVID PSA 10 NICE! $10 tracked S&H canada/usa,https://www.ebay.com/itm/2015-YOUNG-GUNS-201-CONNOR-McDAVID-PSA-10-NICE-10-tracked-S-H-canada-usa/124504845720?hash=item1cfd112d98:g:y3cAAOSwCN9f6k-Q,"$2,400.00",McDavid_PSA_10
2015 Upper Deck Young Guns Foil #201 Connor McDavid RC Rookie Gem Mint PSA 10,https://www.ebay.com/itm/2015-Upper-Deck-Young-Guns-Foil-201-Connor-McDavid-RC-Rookie-Gem-Mint-PSA-10/333794352106?hash=item4db7b19bea:g:SAYAAOSwhL1ftcJb,"$5,999.99",McDavid_PSA_10
