Card Title,URL,Price,Player,Grade
2018 Topps Update Baseball #US250 Ronald Acuna Jr. Rookie RC PSA 10 Atlanta,https://www.ebay.com/itm/2018-Topps-Update-Baseball-US250-Ronald-Acuna-Jr-Rookie-RC-PSA-10-Atlanta/284141661269?hash=item422829ac55:g:i6YAAOSwNSRf-ISS,$210.00,Acuna,10
RONALD ACUNA JR 2018 TOPPS UPDATE #250 RC ROOKIE BRAVES PSA 10 GEM MINT $800+,https://www.ebay.com/itm/RONALD-ACUNA-JR-2018-TOPPS-UPDATE-250-RC-ROOKIE-BRAVES-PSA-10-GEM-MINT-800/393088819765?hash=item5b85eb6235:g:tK4AAOSwaShf-Np8,$217.50,Acuna,10
2018 Topps Update At Bat Ronald Acuna Jr. ROOKIE RC #US250 PSA 10 GEM MINT,https://www.ebay.com/itm/2018-Topps-Update-At-Bat-Ronald-Acuna-Jr-ROOKIE-RC-US250-PSA-10-GEM-MINT/224308713281?hash=item3439d75741:g:BxIAAOSw~b5f99~y,$204.50,Acuna,10
2018 Topps Update At Bat Ronald Acuna Jr. ROOKIE RC #US250 PSA 10 GEM MINT,https://www.ebay.com/itm/2018-Topps-Update-At-Bat-Ronald-Acuna-Jr-ROOKIE-RC-US250-PSA-10-GEM-MINT/164637190567?hash=item26552429a7:g:BjgAAOSw6BNf-4mj,$211.98,Acuna,10
2018 Topps Update RONALD ACUNA JR #US250 RC ROOKIE PSA 10 GEM MINT Braves,https://www.ebay.com/itm/2018-Topps-Update-RONALD-ACUNA-JR-US250-RC-ROOKIE-PSA-10-GEM-MINT-Braves/254835450778?hash=item3b5560639a:g:OhQAAOSwEXRgAaTH,$218.00,Acuna,10
Ronald Acuna Jr 2018 Topps Update PSA 10 GEM MT RC #US250,https://www.ebay.com/itm/Ronald-Acuna-Jr-2018-Topps-Update-PSA-10-GEM-MT-RC-US250/353347073705?hash=item52452076a9:g:vvMAAOSw3~Bf-NkS,$199.99,Acuna,10
2018 Topps Update #US250 Ronald Acuna Jr. At-Bat In Blue Jersey RC Rookie PSA 10,https://www.ebay.com/itm/2018-Topps-Update-US250-Ronald-Acuna-Jr-At-Bat-In-Blue-Jersey-RC-Rookie-PSA-10/373421108536?hash=item56f1a1ed38:g:~KoAAOSwv4pf93M6,$187.50,Acuna,10
2018 Topps Update RONALD ACUNA JR #US250 RC ROOKIE PSA 10 GEM MINT Braves,https://www.ebay.com/itm/2018-Topps-Update-RONALD-ACUNA-JR-US250-RC-ROOKIE-PSA-10-GEM-MINT-Braves/203245729421?hash=item2f5263b68d:g:GK4AAOSwH1xf~Q5c,$218.50,Acuna,10
Ronald Acuna Jr 2018 Topps Update PSA 10 GEM MT RC #US250,https://www.ebay.com/itm/Ronald-Acuna-Jr-2018-Topps-Update-PSA-10-GEM-MT-RC-US250/353351516524?hash=item524564416c:g:wBgAAOSwYZBf~g3a,$199.99,Acuna,10
2018 Topps Update Ronald Acuna Jr. #US250 Rookie RC - PSA 10 GEM MINT,https://www.ebay.com/itm/2018-Topps-Update-Ronald-Acuna-Jr-US250-Rookie-RC-PSA-10-GEM-MINT/233858568812?hash=item36730e926c:g:1qwAAOSw7aVf~2EF,$202.50,Acuna,10
RONALD ACUNA JR 2018 Topps Update Blue Jersey #US250 PSA 10 Gem Mint RC,https://www.ebay.com/itm/RONALD-ACUNA-JR-2018-Topps-Update-Blue-Jersey-US250-PSA-10-Gem-Mint-RC/333857600865?hash=item4dbb76b561:g:qoYAAOSwjdBgAJ0w,$225.00,Acuna,10
2018 Topps Update RONALD ACUNA JR #US250 RC ROOKIE PSA 10 GEM MINT Braves,https://www.ebay.com/itm/2018-Topps-Update-RONALD-ACUNA-JR-US250-RC-ROOKIE-PSA-10-GEM-MINT-Braves/133632119100?hash=item1f1d18513c:g:wQYAAOSwoTNf-PAr,$235.00,Acuna,10
2018 TOPPS UPDATE #US250 RONALD ACUNA JR RC- PSA 10 - GEM MINT - QTY,https://www.ebay.com/itm/2018-TOPPS-UPDATE-US250-RONALD-ACUNA-JR-RC-PSA-10-GEM-MINT-QTY/193645554129?hash=item2d162ca9d1:g:~QcAAOSwW2VfTu8a,$249.99,Acuna,10
RONALD ACUNA JR 2018 TOPPS UPDATE #250 RC ROOKIE PSA 10 GEM MINT,https://www.ebay.com/itm/RONALD-ACUNA-JR-2018-TOPPS-UPDATE-250-RC-ROOKIE-PSA-10-GEM-MINT/313372355196?hash=item48f672aa7c:g:fMMAAOSwuN1f9nsN,$200.00,Acuna,10
RONALD ACUNA JR 2018 TOPPS UPDATE #250 RC ROOKIE PSA 10 GEM MINT,https://www.ebay.com/itm/RONALD-ACUNA-JR-2018-TOPPS-UPDATE-250-RC-ROOKIE-PSA-10-GEM-MINT/313372354481?hash=item48f672a7b1:g:CfoAAOSwnNRf9npD,$187.50,Acuna,10
RONALD ACUNA JR 2018 Topps Update Blue Jersey #US250 PSA 10 Gem Mint RC,https://www.ebay.com/itm/RONALD-ACUNA-JR-2018-Topps-Update-Blue-Jersey-US250-PSA-10-Gem-Mint-RC/193837602398?hash=item2d219f165e:g:OkYAAOSw4wRf9SEa,$207.50,Acuna,10
2018 Topps Update RONALD ACUNA JR #US250 RC ROOKIE PSA 10 GEM MINT Braves🔥,https://www.ebay.com/itm/2018-Topps-Update-RONALD-ACUNA-JR-US250-RC-ROOKIE-PSA-10-GEM-MINT-Braves/133635762709?hash=item1f1d4fea15:g:VvAAAOSwCrVf~iLD,$210.00,Acuna,10
2018 Topps Update At Bat Ronald Acuna Jr. ROOKIE RC #US250 PSA 10 GEM MINT,https://www.ebay.com/itm/2018-Topps-Update-At-Bat-Ronald-Acuna-Jr-ROOKIE-RC-US250-PSA-10-GEM-MINT/203244291707?hash=item2f524dc67b:g:jKgAAOSwCZ1f-075,$220.00,Acuna,10
2018 Topps Update At Bat Ronald Acuna Jr. ROOKIE RC #US250 PSA 10 GEM MINT,https://www.ebay.com/itm/2018-Topps-Update-At-Bat-Ronald-Acuna-Jr-ROOKIE-RC-US250-PSA-10-GEM-MINT/164637312697?hash=item26552606b9:g:ETsAAOSwVEVf-6KN,$215.00,Acuna,10
2018 Topps Update Ronald Acuna Jr. Rookie Card RC #US250 PSA 10 GEM Braves G31,https://www.ebay.com/itm/2018-Topps-Update-Ronald-Acuna-Jr-Rookie-Card-RC-US250-PSA-10-GEM-Braves-G31/373419123346?hash=item56f183a292:g:2FUAAOSwzUdf9Ryj,$220.00,Acuna,10
2018 Topps Update Ronald Acuna Jr. Rookie Card RC #US250 PSA 10 GEM Braves G30,https://www.ebay.com/itm/2018-Topps-Update-Ronald-Acuna-Jr-Rookie-Card-RC-US250-PSA-10-GEM-Braves-G30/373419123333?hash=item56f183a285:g:wPcAAOSwCi9f9Ryf,$208.50,Acuna,10
2018 Topps Update #US250 Ronald Acuna Jr. At-Bat In Blue Jersey RC Rookie PSA 10,https://www.ebay.com/itm/2018-Topps-Update-US250-Ronald-Acuna-Jr-At-Bat-In-Blue-Jersey-RC-Rookie-PSA-10/164128755319?hash=item2636d60e77:g:9pQAAOSw~execWlH,$249.99,Acuna,10
2018 Topps Update Ronald Acuna Jr. #US250 Rookie RC - PSA 10 GEM MINT,https://www.ebay.com/itm/2018-Topps-Update-Ronald-Acuna-Jr-US250-Rookie-RC-PSA-10-GEM-MINT/143679568114?hash=item2173f838f2:g:p~QAAOSwmTxfMZT2,$239.99,Acuna,10
Ronald Acuna Jr. 2018 Topps Update Rookie Card RC #US250 PSA 10 Gem Mint Braves,https://www.ebay.com/itm/Ronald-Acuna-Jr-2018-Topps-Update-Rookie-Card-RC-US250-PSA-10-Gem-Mint-Braves/373423706785?hash=item56f1c992a1:g:ZcQAAOSwEzVf-n6z,$240.00,Acuna,10
RONALD ACUNA JR 2018 TOPPS UPDATE #250 RC ROOKIE BRAVES PSA 10 GEM MINT $800+,https://www.ebay.com/itm/RONALD-ACUNA-JR-2018-TOPPS-UPDATE-250-RC-ROOKIE-BRAVES-PSA-10-GEM-MINT-800/353339995436?hash=item5244b4752c:g:ixQAAOSwy~Jf8SWI,$217.50,Acuna,10
🔥(3)2018 Topps Update Ronald Acuna Jr. At-Bat In Blue Jersey RC #US250 PSA 10,https://www.ebay.com/itm/3-2018-Topps-Update-Ronald-Acuna-Jr-At-Bat-In-Blue-Jersey-RC-US250-PSA-10/383890125422?hash=item5961a2726e:g:vMgAAOSwxB5f9NzQ,$750.00,Acuna,10
2018 Topps Update RONALD ACUNA JR #US250 RC ROOKIE PSA 10 GEM MINT Braves,https://www.ebay.com/itm/2018-Topps-Update-RONALD-ACUNA-JR-US250-RC-ROOKIE-PSA-10-GEM-MINT-Braves/203242980358?hash=item2f5239c406:g:vJMAAOSwGKJf7lyJ,$209.99,Acuna,10
Ronald Acuna Jr. 2018 Topps Update Rookie Card RC #US250 PSA 10 Gem Mint Braves,https://www.ebay.com/itm/Ronald-Acuna-Jr-2018-Topps-Update-Rookie-Card-RC-US250-PSA-10-Gem-Mint-Braves/224310015254?hash=item3439eb3516:g:-csAAOSw8thf-TWE,$218.95,Acuna,10
2018 Topps Update Ronald Acuna Jr. RC At Bat in Blue Jersey #US250 PSA 10⚾️🔥🔥,https://www.ebay.com/itm/2018-Topps-Update-Ronald-Acuna-Jr-RC-At-Bat-in-Blue-Jersey-US250-PSA-10/303840585905?hash=item46be4f68b1:g:JtIAAOSwkSNf-O2f,$229.99,Acuna,10
Ronald Acuna Jr. 2018 Topps Update Rookie Card RC #US250 PSA 10 Gem Mint Braves,https://www.ebay.com/itm/Ronald-Acuna-Jr-2018-Topps-Update-Rookie-Card-RC-US250-PSA-10-Gem-Mint-Braves/143912535573?hash=item2181db0615:g:DL0AAOSwUrJf-JJt,$220.00,Acuna,10
2018 Topps Update #US250 Ronald Acuna Jr. Braves RC PSA 10 GEM MINT,https://www.ebay.com/itm/2018-Topps-Update-US250-Ronald-Acuna-Jr-Braves-RC-PSA-10-GEM-MINT/313374842594?hash=item48f6989ee2:g:uv0AAOSwtD5f-Qgv,$219.99,Acuna,10
2018 Topps Update Ronald Acuna Jr. Rookie Rc #US250 PSA 10 - POP 10895 - QTY,https://www.ebay.com/itm/2018-Topps-Update-Ronald-Acuna-Jr-Rookie-Rc-US250-PSA-10-POP-10895-QTY/193372183845?hash=item2d05e15d25:g:NykAAOSwfVdc3b96,$289.99,Acuna,10
2018 Topps Update At Bat Rainbow Foil Ronald Acuna Jr. ROOKIE RC #US250 PSA 10,https://www.ebay.com/itm/2018-Topps-Update-At-Bat-Rainbow-Foil-Ronald-Acuna-Jr-ROOKIE-RC-US250-PSA-10/193834270814?hash=item2d216c405e:g:vsYAAOSwPG9f8j-h,"$1,000.00",Acuna,10
2018 Topps Update RONALD ACUNA JR. #US250 Rainbow Foil RC - PSA 10!,https://www.ebay.com/itm/2018-Topps-Update-RONALD-ACUNA-JR-US250-Rainbow-Foil-RC-PSA-10/303708462189?hash=item46b66f5c6d:g:V7gAAOSwXO5fcpEj,$949.00,Acuna,10
2018 Topps Update RONALD ACUNA JR #US250 RC ROOKIE PSA 10 GEM MINT Braves,https://www.ebay.com/itm/2018-Topps-Update-RONALD-ACUNA-JR-US250-RC-ROOKIE-PSA-10-GEM-MINT-Braves/203234869326?hash=item2f51be004e:g:vJMAAOSwGKJf7lyJ,$219.99,Acuna,10
RONALD ACUNA JR. 2018 TOPPS UPDATE #US250 RC ROOKIE CARD PSA 10 GEM MINT INVEST,https://www.ebay.com/itm/RONALD-ACUNA-JR-2018-TOPPS-UPDATE-US250-RC-ROOKIE-CARD-PSA-10-GEM-MINT-INVEST/174514238080?hash=item28a1dbf280:g:E6kAAOSw30JfVYw4,$290.50,Acuna,10
2018 Topps Update #US250 Ronald Acuna Jr Bat-Up ROOKIE CARD PSA 10 GEM-MT RC,https://www.ebay.com/itm/2018-Topps-Update-US250-Ronald-Acuna-Jr-Bat-Up-ROOKIE-CARD-PSA-10-GEM-MT-RC/233769023959?hash=item366db839d7:g:rZgAAOSw8WVfosPU,$225.00,Acuna,10
RONALD ACUNA JR. 2018 TOPPS UPDATE #US250 ROOKIE CARD RC PSA 9 BRAVES,https://www.ebay.com/itm/RONALD-ACUNA-JR-2018-TOPPS-UPDATE-US250-ROOKIE-CARD-RC-PSA-9-BRAVES/393099945019?hash=item5b8695243b:g:Eu8AAOSw8LZgBM9f,$79.99,Acuna,9
New Listing2018 Topps Update Ronald Acuna Jr. RC US250 Ssp White Jersey With Glove PSA 9,https://www.ebay.com/itm/2018-Topps-Update-Ronald-Acuna-Jr-RC-US250-Ssp-White-Jersey-With-Glove-PSA-9/333862148819?hash=item4dbbbc1ad3:g:JggAAOSwu3tgBiHz,$990.00,Acuna,9
2018 Topps Update RONALD ACUNA Rookie #US250 RC PSA 9,https://www.ebay.com/itm/2018-Topps-Update-RONALD-ACUNA-Rookie-US250-RC-PSA-9/402643751441?hash=item5dbf701211:g:aIQAAOSwGS1f~hzN,$72.00,Acuna,9
2018 Topps Update Ronald Acuna Jr. PSA 9 Mint #US250 RC Braves Rookie,https://www.ebay.com/itm/2018-Topps-Update-Ronald-Acuna-Jr-PSA-9-Mint-US250-RC-Braves-Rookie/383899700175?hash=item5962348bcf:g:MvgAAOSwM9Nf~ahy,$79.00,Acuna,9
2018 Ronald Acuna Jr. Topps Update #US250 Rookie RC PSA 9,https://www.ebay.com/itm/2018-Ronald-Acuna-Jr-Topps-Update-US250-Rookie-RC-PSA-9/383897759559?hash=item596216ef47:g:VbcAAOSwrHFf-6hO,$68.00,Acuna,9
2018 Topps Update RONALD ACUNA JR At Bat Blue Jersey #US250 PSA 9 Rookie RC,https://www.ebay.com/itm/2018-Topps-Update-RONALD-ACUNA-JR-At-Bat-Blue-Jersey-US250-PSA-9-Rookie-RC/164645331871?hash=item2655a0639f:g:o3AAAOSwb~RgANSV,$73.75,Acuna,9
2018 Topps Update Ronald Acuna JR #US250 PSA 9 MINT Rookie RC Atlanta Braves,https://www.ebay.com/itm/2018-Topps-Update-Ronald-Acuna-JR-US250-PSA-9-MINT-Rookie-RC-Atlanta-Braves/274641289374?hash=item3ff1e5809e:g:gToAAOSwRwNf-MJz,$82.00,Acuna,9
2018 Topps Update At Bat Ronald Acuna Jr. ROOKIE RC #US250 PSA 9 MINT,https://www.ebay.com/itm/2018-Topps-Update-At-Bat-Ronald-Acuna-Jr-ROOKIE-RC-US250-PSA-9-MINT/143908587158?hash=item21819ec696:g:p8UAAOSwuxJf86nG,$66.50,Acuna,9
2018 Topps Update #US250 Ronald Acuna Jr. At-Bat In Blue Jersey RC Rookie PSA 9,https://www.ebay.com/itm/2018-Topps-Update-US250-Ronald-Acuna-Jr-At-Bat-In-Blue-Jersey-RC-Rookie-PSA-9/363250029811?hash=item54936394f3:g:pS0AAOSwLulf93JO,$57.00,Acuna,9
2018 Topps Update At Bat Ronald Acuna Jr. ROOKIE RC #US250 PSA 9 MINT,https://www.ebay.com/itm/2018-Topps-Update-At-Bat-Ronald-Acuna-Jr-ROOKIE-RC-US250-PSA-9-MINT/284139150184?hash=item4228035b68:g:aIoAAOSwvHtf9Wfk,$68.00,Acuna,9
2018 Topps Update Baseball #US250 Ronald Acuna Jr. Rookie RC PSA 9 CRACKED CASE,https://www.ebay.com/itm/2018-Topps-Update-Baseball-US250-Ronald-Acuna-Jr-Rookie-RC-PSA-9-CRACKED-CASE/393092677403?hash=item5b86263f1b:g:6-4AAOSwd-5f-OBC,$43.00,Acuna,9
2018 Topps Update Ronald Acuna Jr. Rookie Card RC #US250 PSA 9 Braves M40,https://www.ebay.com/itm/2018-Topps-Update-Ronald-Acuna-Jr-Rookie-Card-RC-US250-PSA-9-Braves-M40/124519968190?hash=item1cfdf7edbe:g:wiYAAOSwU6lf-RWT,$60.00,Acuna,9
RONALD ACUNA JR 2018 Topps Update Blue Jersey #US250 PSA 9 Mint RC,https://www.ebay.com/itm/RONALD-ACUNA-JR-2018-Topps-Update-Blue-Jersey-US250-PSA-9-Mint-RC/193837603848?hash=item2d219f1c08:g:QhIAAOSwFChf9SFj,$74.00,Acuna,9
2018 Topps Update Ronald Acuna JR #US250 PSA 9 MINT Rookie RC Atlanta Braves,https://www.ebay.com/itm/2018-Topps-Update-Ronald-Acuna-JR-US250-PSA-9-MINT-Rookie-RC-Atlanta-Braves/164628766512?hash=item2654a39f30:g:ZEUAAOSwkz9f9boO,$79.99,Acuna,9
2018 Ronald Acuna Jr Topps Update At-Bat in Blue RC Rookie US250 PSA 9 Mint,https://www.ebay.com/itm/2018-Ronald-Acuna-Jr-Topps-Update-At-Bat-in-Blue-RC-Rookie-US250-PSA-9-Mint/324169569007?hash=item4b7a0312ef:g:etcAAOSwo1ZewdI2,$79.99,Acuna,9
Ronald Acuna Jr Braves 2018 Topps Update Rookie RC #US250 PSA 9,https://www.ebay.com/itm/Ronald-Acuna-Jr-Braves-2018-Topps-Update-Rookie-RC-US250-PSA-9/303630055199?hash=item46b1c2f71f:g:6nYAAOSwULNfF5r~,$75.00,Acuna,9
2018 Topps Update Ronald Acuna Jr. Rookie RC #US250 PSA 9 MINT Braves (94) L45,https://www.ebay.com/itm/2018-Topps-Update-Ronald-Acuna-Jr-Rookie-RC-US250-PSA-9-MINT-Braves-94-L45/373420129275?hash=item56f192fbfb:g:Qf0AAOSwS3Ff9l~d,$69.00,Acuna,9
2018 Topps Update Ronald Acuna Jr. Rookie RC #US250 PSA 9 MINT Braves (80) L45,https://www.ebay.com/itm/2018-Topps-Update-Ronald-Acuna-Jr-Rookie-RC-US250-PSA-9-MINT-Braves-80-L45/373420129264?hash=item56f192fbf0:g:ZvMAAOSwpapf9l~Z,$69.00,Acuna,9
2018 Topps Update Baseball #US250 Ronald Acuna Jr. Rookie RC PSA 9 CRACKED CASE,https://www.ebay.com/itm/2018-Topps-Update-Baseball-US250-Ronald-Acuna-Jr-Rookie-RC-PSA-9-CRACKED-CASE/393088579025?hash=item5b85e7b5d1:g:6-4AAOSwd-5f-OBC,$49.00,Acuna,9
2018 Topps Update #US250 RONALD ACUNA JR At Bat Blue Jersey RC PSA 9 MINT BRAVES,https://www.ebay.com/itm/2018-Topps-Update-US250-RONALD-ACUNA-JR-At-Bat-Blue-Jersey-RC-PSA-9-MINT-BRAVES/265006598544?hash=item3db39fc990:g:mGMAAOSw6bBf-Kpn,$74.99,Acuna,9
RONALD ACUNA JR 2018 TOPPS UPDATE ROOKIE BLUE JERSEY #US250 PSA 9 MINT BRAVES RC,https://www.ebay.com/itm/RONALD-ACUNA-JR-2018-TOPPS-UPDATE-ROOKIE-BLUE-JERSEY-US250-PSA-9-MINT-BRAVES-RC/284138966712?hash=item4228008eb8:g:gIoAAOSwiftf9RHH,$71.26,Acuna,9
2018 Topps Update Ronald Acuna Jr. PSA 9 Mint #US250 RC Braves,https://www.ebay.com/itm/2018-Topps-Update-Ronald-Acuna-Jr-PSA-9-Mint-US250-RC-Braves/184613362624?hash=item2afbd05bc0:g:KiAAAOSwAbFf-QrV,$89.99,Acuna,9
2X 2018 Topps Update #US250 RONALD ACUNA JR At Bat Blue Jersey RC PSA 9 MINT,https://www.ebay.com/itm/2X-2018-Topps-Update-US250-RONALD-ACUNA-JR-At-Bat-Blue-Jersey-RC-PSA-9-MINT/353346876380?hash=item52451d73dc:g:EqYAAOSwdgBf-Krg,$149.99,Acuna,9
2018 Topps Update Ronald Acuna RC PSA-9 US250,https://www.ebay.com/itm/2018-Topps-Update-Ronald-Acuna-RC-PSA-9-US250/124511417193?hash=item1cfd757369:g:eOUAAOSwIUBf8Nkp,$72.00,Acuna,9
2018 Topps Update Ronald Acuna Jr. At-Bat In Blue Jersey RC #250 PSA 9,https://www.ebay.com/itm/2018-Topps-Update-Ronald-Acuna-Jr-At-Bat-In-Blue-Jersey-RC-250-PSA-9/124487028435?hash=item1cfc014ed3:g:3l4AAOSwdihf1-ca,$75.00,Acuna,9
2018 Topps Update Ronald Acuna Jr. PSA 9 Mint #US250 RC Braves,https://www.ebay.com/itm/2018-Topps-Update-Ronald-Acuna-Jr-PSA-9-Mint-US250-RC-Braves/224140901695?hash=item342fd6bd3f:g:EPYAAOSwaU1fTktT,$74.95,Acuna,9
RONALD ACUNA JR RC 2018 TOPPS UPDATE ROOKIE BLUE JERSEY #US250 PSA 9 MINT BRAVES,https://www.ebay.com/itm/RONALD-ACUNA-JR-RC-2018-TOPPS-UPDATE-ROOKIE-BLUE-JERSEY-US250-PSA-9-MINT-BRAVES/203241938623?hash=item2f5229debf:g:VGIAAOSwyW9f94~J,$59.99,Acuna,9
2018 Topps Update #US250 RONALD ACUNA JR At Bat Blue JSY RC PSA 9 MINT 2,https://www.ebay.com/itm/2018-Topps-Update-US250-RONALD-ACUNA-JR-At-Bat-Blue-JSY-RC-PSA-9-MINT-2/353167809814?hash=item523a711d16:g:2NIAAOSwNmNfMurT,$74.99,Acuna,9
2018 Topps Update Ronald Acuna Jr. At Bat In Blue Jersey RC. PSA 9 MINT. #US250,https://www.ebay.com/itm/2018-Topps-Update-Ronald-Acuna-Jr-At-Bat-In-Blue-Jersey-RC-PSA-9-MINT-US250/224299849230?hash=item343950160e:g:oTIAAOSwvWFf4PRA,$62.00,Acuna,9
2018 Topps Update Baseball Ronald Acuna RC US250 PSA 9 Braves,https://www.ebay.com/itm/2018-Topps-Update-Baseball-Ronald-Acuna-RC-US250-PSA-9-Braves/224296854549?hash=item3439226415:g:Om0AAOSwct5f6nx6,$65.00,Acuna,9
2018 Topps Update RONALD ACUNA JR #US250 Rookie RC At Bat Blue Jersey MINT PSA 9,https://www.ebay.com/itm/2018-Topps-Update-RONALD-ACUNA-JR-US250-Rookie-RC-At-Bat-Blue-Jersey-MINT-PSA-9/392956289347?hash=item5b7e052143:g:MlMAAOSwIHVfa-0C,$75.00,Acuna,9
2018 Topps Update At Bat Blue Ronald Acuna Jr. ROOKIE RC #US250 PSA 9 MINT QTY!,https://www.ebay.com/itm/2018-Topps-Update-At-Bat-Blue-Ronald-Acuna-Jr-ROOKIE-RC-US250-PSA-9-MINT-QTY/293889736010?hash=item446d317d4a:g:25UAAOSwvvdf0rxb,$75.00,Acuna,9
RONALD ACUNA 2018 Topps Update US250 RC Rookie Card PSA 9 MINT,https://www.ebay.com/itm/RONALD-ACUNA-2018-Topps-Update-US250-RC-Rookie-Card-PSA-9-MINT/284004312244?hash=item421ff9e4b4:g:aH4AAOSwmNFfVu0d,$73.00,Acuna,9
RONALD ACUNA JR RC 2018 TOPPS UPDATE ROOKIE BLUE JERSEY #US250 PSA 9 MINT BRAVES,https://www.ebay.com/itm/RONALD-ACUNA-JR-RC-2018-TOPPS-UPDATE-ROOKIE-BLUE-JERSEY-US250-PSA-9-MINT-BRAVES/363239020952?hash=item5492bb9998:g:kkEAAOSwz2Vf65pC,$59.99,Acuna,9
2018 Topps Update Ronald Acuna RC PSA 9 US250,https://www.ebay.com/itm/2018-Topps-Update-Ronald-Acuna-RC-PSA-9-US250/303835155189?hash=item46bdfc8af5:g:vYsAAOSwIlhf8o0Z,$58.00,Acuna,9
2018 Topps Update Ronald Acuna RC PSA 9 US250,https://www.ebay.com/itm/2018-Topps-Update-Ronald-Acuna-RC-PSA-9-US250/303835153404?hash=item46bdfc83fc:g:b-wAAOSwEOhf8owK,$59.00,Acuna,9
