Card Title,URL,Price,Player,Grade
2018 Topps Update #US250 Ronald Acuna Jr. At-Bat In Blue Jersey RC Rookie PSA 10,https://www.ebay.com/itm/2018-Topps-Update-US250-Ronald-Acuna-Jr-At-Bat-In-Blue-Jersey-RC-Rookie-PSA-10/373421108536?hash=item56f1a1ed38:g:~KoAAOSwv4pf93M6,$187.50,Acuna,10
2018 Topps Update RONALD ACUNA JR #US250 RC ROOKIE PSA 10 GEM MINT Braves,https://www.ebay.com/itm/2018-Topps-Update-RONALD-ACUNA-JR-US250-RC-ROOKIE-PSA-10-GEM-MINT-Braves/203245729421?hash=item2f5263b68d:g:GK4AAOSwH1xf~Q5c,$218.50,Acuna,10
Ronald Acuna Jr 2018 Topps Update PSA 10 GEM MT RC #US250,https://www.ebay.com/itm/Ronald-Acuna-Jr-2018-Topps-Update-PSA-10-GEM-MT-RC-US250/353351516524?hash=item524564416c:g:wBgAAOSwYZBf~g3a,$199.99,Acuna,10
2018 Topps Update Ronald Acuna Jr. #US250 Rookie RC - PSA 10 GEM MINT,https://www.ebay.com/itm/2018-Topps-Update-Ronald-Acuna-Jr-US250-Rookie-RC-PSA-10-GEM-MINT/233858568812?hash=item36730e926c:g:1qwAAOSw7aVf~2EF,$202.50,Acuna,10
RONALD ACUNA JR 2018 Topps Update Blue Jersey #US250 PSA 10 Gem Mint RC,https://www.ebay.com/itm/RONALD-ACUNA-JR-2018-Topps-Update-Blue-Jersey-US250-PSA-10-Gem-Mint-RC/333857600865?hash=item4dbb76b561:g:qoYAAOSwjdBgAJ0w,$225.00,Acuna,10
2018 Topps Update RONALD ACUNA JR #US250 RC ROOKIE PSA 10 GEM MINT Braves,https://www.ebay.com/itm/2018-Topps-Update-RONALD-ACUNA-JR-US250-RC-ROOKIE-PSA-10-GEM-MINT-Braves/133632119100?hash=item1f1d18513c:g:wQYAAOSwoTNf-PAr,$235.00,Acuna,10
2018 TOPPS UPDATE #US250 RONALD ACUNA JR RC- PSA 10 - GEM MINT - QTY,https://www.ebay.com/itm/2018-TOPPS-UPDATE-US250-RONALD-ACUNA-JR-RC-PSA-10-GEM-MINT-QTY/193645554129?hash=item2d162ca9d1:g:~QcAAOSwW2VfTu8a,$249.99,Acuna,10
RONALD ACUNA JR 2018 TOPPS UPDATE #250 RC ROOKIE PSA 10 GEM MINT,https://www.ebay.com/itm/RONALD-ACUNA-JR-2018-TOPPS-UPDATE-250-RC-ROOKIE-PSA-10-GEM-MINT/313372355196?hash=item48f672aa7c:g:fMMAAOSwuN1f9nsN,$200.00,Acuna,10
RONALD ACUNA JR 2018 TOPPS UPDATE #250 RC ROOKIE PSA 10 GEM MINT,https://www.ebay.com/itm/RONALD-ACUNA-JR-2018-TOPPS-UPDATE-250-RC-ROOKIE-PSA-10-GEM-MINT/313372354481?hash=item48f672a7b1:g:CfoAAOSwnNRf9npD,$187.50,Acuna,10
RONALD ACUNA JR 2018 Topps Update Blue Jersey #US250 PSA 10 Gem Mint RC,https://www.ebay.com/itm/RONALD-ACUNA-JR-2018-Topps-Update-Blue-Jersey-US250-PSA-10-Gem-Mint-RC/193837602398?hash=item2d219f165e:g:OkYAAOSw4wRf9SEa,$207.50,Acuna,10
2018 Topps Update RONALD ACUNA JR #US250 RC ROOKIE PSA 10 GEM MINT Braves🔥,https://www.ebay.com/itm/2018-Topps-Update-RONALD-ACUNA-JR-US250-RC-ROOKIE-PSA-10-GEM-MINT-Braves/133635762709?hash=item1f1d4fea15:g:VvAAAOSwCrVf~iLD,$210.00,Acuna,10
2018 Topps Update At Bat Ronald Acuna Jr. ROOKIE RC #US250 PSA 10 GEM MINT,https://www.ebay.com/itm/2018-Topps-Update-At-Bat-Ronald-Acuna-Jr-ROOKIE-RC-US250-PSA-10-GEM-MINT/203244291707?hash=item2f524dc67b:g:jKgAAOSwCZ1f-075,$220.00,Acuna,10
2018 Topps Update At Bat Ronald Acuna Jr. ROOKIE RC #US250 PSA 10 GEM MINT,https://www.ebay.com/itm/2018-Topps-Update-At-Bat-Ronald-Acuna-Jr-ROOKIE-RC-US250-PSA-10-GEM-MINT/164637312697?hash=item26552606b9:g:ETsAAOSwVEVf-6KN,$215.00,Acuna,10
2018 Topps Update Ronald Acuna Jr. Rookie Card RC #US250 PSA 10 GEM Braves G31,https://www.ebay.com/itm/2018-Topps-Update-Ronald-Acuna-Jr-Rookie-Card-RC-US250-PSA-10-GEM-Braves-G31/373419123346?hash=item56f183a292:g:2FUAAOSwzUdf9Ryj,$220.00,Acuna,10
2018 Topps Update Ronald Acuna Jr. Rookie Card RC #US250 PSA 10 GEM Braves G30,https://www.ebay.com/itm/2018-Topps-Update-Ronald-Acuna-Jr-Rookie-Card-RC-US250-PSA-10-GEM-Braves-G30/373419123333?hash=item56f183a285:g:wPcAAOSwCi9f9Ryf,$208.50,Acuna,10
2018 Topps Update #US250 Ronald Acuna Jr. At-Bat In Blue Jersey RC Rookie PSA 10,https://www.ebay.com/itm/2018-Topps-Update-US250-Ronald-Acuna-Jr-At-Bat-In-Blue-Jersey-RC-Rookie-PSA-10/164128755319?hash=item2636d60e77:g:9pQAAOSw~execWlH,$249.99,Acuna,10
